center,left,right,steering_angle
dataset_images/center_2d1ef2f3a0e54affa3d0fb0d0832da4f.jpg,dataset_images/left_2d1ef2f3a0e54affa3d0fb0d0832da4f.jpg,dataset_images/right_2d1ef2f3a0e54affa3d0fb0d0832da4f.jpg,6.718122271430821e-09
dataset_images/center_8352d9e95f25492b92d046f8527e5cf3.jpg,dataset_images/left_8352d9e95f25492b92d046f8527e5cf3.jpg,dataset_images/right_8352d9e95f25492b92d046f8527e5cf3.jpg,-2.1286648829783165e-08
dataset_images/center_e69d2cc8044d4e7ba1b52357688d66d8.jpg,dataset_images/left_e69d2cc8044d4e7ba1b52357688d66d8.jpg,dataset_images/right_e69d2cc8044d4e7ba1b52357688d66d8.jpg,1.757693138364854e-08
dataset_images/center_49f0b531fdbe478cb07c6abf58df7f31.jpg,dataset_images/left_49f0b531fdbe478cb07c6abf58df7f31.jpg,dataset_images/right_49f0b531fdbe478cb07c6abf58df7f31.jpg,3.639109303753104e-09
dataset_images/center_eef898c3ea994c189ed0899557244713.jpg,dataset_images/left_eef898c3ea994c189ed0899557244713.jpg,dataset_images/right_eef898c3ea994c189ed0899557244713.jpg,-1.6442003059275836e-08
dataset_images/center_5486ea8987f14880af7c8583aae2822a.jpg,dataset_images/left_5486ea8987f14880af7c8583aae2822a.jpg,dataset_images/right_5486ea8987f14880af7c8583aae2822a.jpg,2.075867230002964e-08
dataset_images/center_fc75af34580f42caa7dd69e180da8030.jpg,dataset_images/left_fc75af34580f42caa7dd69e180da8030.jpg,dataset_images/right_fc75af34580f42caa7dd69e180da8030.jpg,-8.790823504828575e-09
dataset_images/center_84ca871d135c463492667b5f9d1ac433.jpg,dataset_images/left_84ca871d135c463492667b5f9d1ac433.jpg,dataset_images/right_84ca871d135c463492667b5f9d1ac433.jpg,-5.940646638715967e-09
dataset_images/center_2d8d673e6eb747b38e432ea792a16339.jpg,dataset_images/left_2d8d673e6eb747b38e432ea792a16339.jpg,dataset_images/right_2d8d673e6eb747b38e432ea792a16339.jpg,0.0658963606265191
dataset_images/center_af555fb1a0e14829a74d8db5a6617ab7.jpg,dataset_images/left_af555fb1a0e14829a74d8db5a6617ab7.jpg,dataset_images/right_af555fb1a0e14829a74d8db5a6617ab7.jpg,0.17351595877609552
dataset_images/center_0e23bfae1ac04faa987f404961fd60fd.jpg,dataset_images/left_0e23bfae1ac04faa987f404961fd60fd.jpg,dataset_images/right_0e23bfae1ac04faa987f404961fd60fd.jpg,0.3032907768517643
dataset_images/center_f42309a6a3c34711bc0d2d3333c57a2a.jpg,dataset_images/left_f42309a6a3c34711bc0d2d3333c57a2a.jpg,dataset_images/right_f42309a6a3c34711bc0d2d3333c57a2a.jpg,0.37342314518372527
dataset_images/center_49837f848b6e47c89dd198146933f7e4.jpg,dataset_images/left_49837f848b6e47c89dd198146933f7e4.jpg,dataset_images/right_49837f848b6e47c89dd198146933f7e4.jpg,0.12352156349098922
dataset_images/center_ee216653e72e4d24b2e8f4df1198ad83.jpg,dataset_images/left_ee216653e72e4d24b2e8f4df1198ad83.jpg,dataset_images/right_ee216653e72e4d24b2e8f4df1198ad83.jpg,0.051377678974607294
dataset_images/center_0e14cb9a4d5947e3925b0c8ff7cade6a.jpg,dataset_images/left_0e14cb9a4d5947e3925b0c8ff7cade6a.jpg,dataset_images/right_0e14cb9a4d5947e3925b0c8ff7cade6a.jpg,0.017265554891421016
dataset_images/center_19be7a2196e64b919e455d9878001b18.jpg,dataset_images/left_19be7a2196e64b919e455d9878001b18.jpg,dataset_images/right_19be7a2196e64b919e455d9878001b18.jpg,0.006791944997540248
dataset_images/center_b006827a0fc2464dbb4ba3334d364a0a.jpg,dataset_images/left_b006827a0fc2464dbb4ba3334d364a0a.jpg,dataset_images/right_b006827a0fc2464dbb4ba3334d364a0a.jpg,0.002457146898550625
dataset_images/center_f1b7415b833e46ffa4d4ea46e2a567ff.jpg,dataset_images/left_f1b7415b833e46ffa4d4ea46e2a567ff.jpg,dataset_images/right_f1b7415b833e46ffa4d4ea46e2a567ff.jpg,0.0009478722957559233
dataset_images/center_666121c64719490fbd9991222742cc30.jpg,dataset_images/left_666121c64719490fbd9991222742cc30.jpg,dataset_images/right_666121c64719490fbd9991222742cc30.jpg,0.0003938168818894482
dataset_images/center_50322cb3af94422d98a755a0680c70c9.jpg,dataset_images/left_50322cb3af94422d98a755a0680c70c9.jpg,dataset_images/right_50322cb3af94422d98a755a0680c70c9.jpg,0.00011949390203554729
dataset_images/center_00363d1142504579bcae2742b0bf0bf3.jpg,dataset_images/left_00363d1142504579bcae2742b0bf0bf3.jpg,dataset_images/right_00363d1142504579bcae2742b0bf0bf3.jpg,4.5745370378972666e-05
dataset_images/center_bc7a4e28bd154ff3ab2f0098615631ca.jpg,dataset_images/left_bc7a4e28bd154ff3ab2f0098615631ca.jpg,dataset_images/right_bc7a4e28bd154ff3ab2f0098615631ca.jpg,-0.07395017002897214
dataset_images/center_6c5e9c6d8db04c709e4e59ff5e187d52.jpg,dataset_images/left_6c5e9c6d8db04c709e4e59ff5e187d52.jpg,dataset_images/right_6c5e9c6d8db04c709e4e59ff5e187d52.jpg,-0.18965815324376128
dataset_images/center_865e9432ce4444d58c5d07364bce0436.jpg,dataset_images/left_865e9432ce4444d58c5d07364bce0436.jpg,dataset_images/right_865e9432ce4444d58c5d07364bce0436.jpg,-0.09417833667317374
dataset_images/center_9c2cbd81a3c24e3396fdc61699c53c5a.jpg,dataset_images/left_9c2cbd81a3c24e3396fdc61699c53c5a.jpg,dataset_images/right_9c2cbd81a3c24e3396fdc61699c53c5a.jpg,-0.03547557154832265
dataset_images/center_d54dc0c901134e49a77c7d4c74ff2ad4.jpg,dataset_images/left_d54dc0c901134e49a77c7d4c74ff2ad4.jpg,dataset_images/right_d54dc0c901134e49a77c7d4c74ff2ad4.jpg,-0.013183151041386947
dataset_images/center_2e0d65a1ad0f44b9abb513073cd2374c.jpg,dataset_images/left_2e0d65a1ad0f44b9abb513073cd2374c.jpg,dataset_images/right_2e0d65a1ad0f44b9abb513073cd2374c.jpg,-0.004217480740487773
dataset_images/center_6f9b408476d64f849f4c1f213fb521fc.jpg,dataset_images/left_6f9b408476d64f849f4c1f213fb521fc.jpg,dataset_images/right_6f9b408476d64f849f4c1f213fb521fc.jpg,-0.0016766936698352115
dataset_images/center_d67a31aa6b084569bee6801cfbe1d8d0.jpg,dataset_images/left_d67a31aa6b084569bee6801cfbe1d8d0.jpg,dataset_images/right_d67a31aa6b084569bee6801cfbe1d8d0.jpg,-0.0005873565898557389
dataset_images/center_2a2434c8fb614233852b81714c107e24.jpg,dataset_images/left_2a2434c8fb614233852b81714c107e24.jpg,dataset_images/right_2a2434c8fb614233852b81714c107e24.jpg,-0.0002454781687923069
dataset_images/center_90e84a31eaaf4dbdb698998f28cf11b3.jpg,dataset_images/left_90e84a31eaaf4dbdb698998f28cf11b3.jpg,dataset_images/right_90e84a31eaaf4dbdb698998f28cf11b3.jpg,-8.313325817142469e-05
dataset_images/center_379c9be1aeed482299f0ab3d314249e3.jpg,dataset_images/left_379c9be1aeed482299f0ab3d314249e3.jpg,dataset_images/right_379c9be1aeed482299f0ab3d314249e3.jpg,-2.548588470519172e-05
dataset_images/center_66c8b7cff38d42d8aecd5c0eb76b0892.jpg,dataset_images/left_66c8b7cff38d42d8aecd5c0eb76b0892.jpg,dataset_images/right_66c8b7cff38d42d8aecd5c0eb76b0892.jpg,-1.1729749988751285e-05
dataset_images/center_146d7f9a83cb4442b74f1487c9d3e700.jpg,dataset_images/left_146d7f9a83cb4442b74f1487c9d3e700.jpg,dataset_images/right_146d7f9a83cb4442b74f1487c9d3e700.jpg,-4.3605215576237756e-06
dataset_images/center_d742362502154f41859bd38e4fadd585.jpg,dataset_images/left_d742362502154f41859bd38e4fadd585.jpg,dataset_images/right_d742362502154f41859bd38e4fadd585.jpg,-1.4661702205699443e-06
dataset_images/center_6d4557547abc41bfbee92cdda76cb95e.jpg,dataset_images/left_6d4557547abc41bfbee92cdda76cb95e.jpg,dataset_images/right_6d4557547abc41bfbee92cdda76cb95e.jpg,-4.2548642580898823e-07
dataset_images/center_a166623e09344498926f3adb6c3fb28e.jpg,dataset_images/left_a166623e09344498926f3adb6c3fb28e.jpg,dataset_images/right_a166623e09344498926f3adb6c3fb28e.jpg,-1.8200211389236435e-07
dataset_images/center_fb816054ea114791ac829064ec92a25b.jpg,dataset_images/left_fb816054ea114791ac829064ec92a25b.jpg,dataset_images/right_fb816054ea114791ac829064ec92a25b.jpg,-1.0792004305335831e-07
dataset_images/center_a733ddf854b845a9b8305195ec3f7ba7.jpg,dataset_images/left_a733ddf854b845a9b8305195ec3f7ba7.jpg,dataset_images/right_a733ddf854b845a9b8305195ec3f7ba7.jpg,-3.702261730781851e-08
dataset_images/center_67ca26808e2a403eab3e5b8b4b34d173.jpg,dataset_images/left_67ca26808e2a403eab3e5b8b4b34d173.jpg,dataset_images/right_67ca26808e2a403eab3e5b8b4b34d173.jpg,1.775673573742892e-08
dataset_images/center_f4a13bce43ec425ab59a4531ab4fe955.jpg,dataset_images/left_f4a13bce43ec425ab59a4531ab4fe955.jpg,dataset_images/right_f4a13bce43ec425ab59a4531ab4fe955.jpg,0.10114865357809852
dataset_images/center_92ebd7e503a84d98b4249f9b69f4a1cb.jpg,dataset_images/left_92ebd7e503a84d98b4249f9b69f4a1cb.jpg,dataset_images/right_92ebd7e503a84d98b4249f9b69f4a1cb.jpg,0.25009295565398965
dataset_images/center_0d4081ced6e64ab79efe7e28621ea7bd.jpg,dataset_images/left_0d4081ced6e64ab79efe7e28621ea7bd.jpg,dataset_images/right_0d4081ced6e64ab79efe7e28621ea7bd.jpg,0.2941903470598974
dataset_images/center_ccd0e58c561546d98d36e9372a1a0046.jpg,dataset_images/left_ccd0e58c561546d98d36e9372a1a0046.jpg,dataset_images/right_ccd0e58c561546d98d36e9372a1a0046.jpg,0.27211025244061493
dataset_images/center_921e3e1c0be644fa9edea74bdb2ce603.jpg,dataset_images/left_921e3e1c0be644fa9edea74bdb2ce603.jpg,dataset_images/right_921e3e1c0be644fa9edea74bdb2ce603.jpg,0.33463916024884244
dataset_images/center_4bbf2c228127470fb54dae13ced6e933.jpg,dataset_images/left_4bbf2c228127470fb54dae13ced6e933.jpg,dataset_images/right_4bbf2c228127470fb54dae13ced6e933.jpg,0.16685193555337774
dataset_images/center_af2aafa9e19746609fda87d06f6191b4.jpg,dataset_images/left_af2aafa9e19746609fda87d06f6191b4.jpg,dataset_images/right_af2aafa9e19746609fda87d06f6191b4.jpg,0.06844911426673114
dataset_images/center_e9b378543ff44eebb4fbec4bba70351b.jpg,dataset_images/left_e9b378543ff44eebb4fbec4bba70351b.jpg,dataset_images/right_e9b378543ff44eebb4fbec4bba70351b.jpg,0.025505754202291477
dataset_images/center_d689d299900f4780b76fafe3b865b40c.jpg,dataset_images/left_d689d299900f4780b76fafe3b865b40c.jpg,dataset_images/right_d689d299900f4780b76fafe3b865b40c.jpg,0.00924870074814177
dataset_images/center_31157756dc054332824127760da16eff.jpg,dataset_images/left_31157756dc054332824127760da16eff.jpg,dataset_images/right_31157756dc054332824127760da16eff.jpg,0.0036824978590828273
dataset_images/center_b762517da19d4e6b82753f7557c05f0b.jpg,dataset_images/left_b762517da19d4e6b82753f7557c05f0b.jpg,dataset_images/right_b762517da19d4e6b82753f7557c05f0b.jpg,0.0012391785447909754
dataset_images/center_47697ef87f254081bcf29f96e22d5ee2.jpg,dataset_images/left_47697ef87f254081bcf29f96e22d5ee2.jpg,dataset_images/right_47697ef87f254081bcf29f96e22d5ee2.jpg,0.008804142885339669
dataset_images/center_6b19fba7e7144db78b453704bda5fb5d.jpg,dataset_images/left_6b19fba7e7144db78b453704bda5fb5d.jpg,dataset_images/right_6b19fba7e7144db78b453704bda5fb5d.jpg,0.1811397391781996
dataset_images/center_2ec148fd89b64cf7a2312d2cdd950540.jpg,dataset_images/left_2ec148fd89b64cf7a2312d2cdd950540.jpg,dataset_images/right_2ec148fd89b64cf7a2312d2cdd950540.jpg,0.22416647326704267
dataset_images/center_71646bc34135410cbf80665c9cfea75d.jpg,dataset_images/left_71646bc34135410cbf80665c9cfea75d.jpg,dataset_images/right_71646bc34135410cbf80665c9cfea75d.jpg,0.2674612857292331
dataset_images/center_60b57cc79815412ba5f7d26fa368752c.jpg,dataset_images/left_60b57cc79815412ba5f7d26fa368752c.jpg,dataset_images/right_60b57cc79815412ba5f7d26fa368752c.jpg,0.35719893683225645
dataset_images/center_5e404e29804045a59b50ddd7ae154781.jpg,dataset_images/left_5e404e29804045a59b50ddd7ae154781.jpg,dataset_images/right_5e404e29804045a59b50ddd7ae154781.jpg,0.28623644565421735
dataset_images/center_7dab43936c99403ea24043b46b876c33.jpg,dataset_images/left_7dab43936c99403ea24043b46b876c33.jpg,dataset_images/right_7dab43936c99403ea24043b46b876c33.jpg,0.2834505881237957
dataset_images/center_e1658728af4146e19586791973af4456.jpg,dataset_images/left_e1658728af4146e19586791973af4456.jpg,dataset_images/right_e1658728af4146e19586791973af4456.jpg,0.34773184714514604
dataset_images/center_867dbe400af5420ba3a6ccf2adbcc056.jpg,dataset_images/left_867dbe400af5420ba3a6ccf2adbcc056.jpg,dataset_images/right_867dbe400af5420ba3a6ccf2adbcc056.jpg,0.09543789729954791
dataset_images/center_d1d8c7609edd41ad8118b20b70e932db.jpg,dataset_images/left_d1d8c7609edd41ad8118b20b70e932db.jpg,dataset_images/right_d1d8c7609edd41ad8118b20b70e932db.jpg,0.029595757481628075
dataset_images/center_0b8d4fddd84d4465850bf3400219e520.jpg,dataset_images/left_0b8d4fddd84d4465850bf3400219e520.jpg,dataset_images/right_0b8d4fddd84d4465850bf3400219e520.jpg,0.01222644956802538
dataset_images/center_f11250bc429745c78ff52060ce92179e.jpg,dataset_images/left_f11250bc429745c78ff52060ce92179e.jpg,dataset_images/right_f11250bc429745c78ff52060ce92179e.jpg,0.003956726697624801
dataset_images/center_81a9d511e8da483db119695550f86ef6.jpg,dataset_images/left_81a9d511e8da483db119695550f86ef6.jpg,dataset_images/right_81a9d511e8da483db119695550f86ef6.jpg,0.001607846970344883
dataset_images/center_cbd6c9c2cc0b4e72930169fd994159c4.jpg,dataset_images/left_cbd6c9c2cc0b4e72930169fd994159c4.jpg,dataset_images/right_cbd6c9c2cc0b4e72930169fd994159c4.jpg,0.0006152017267027291
dataset_images/center_a490dc2ffb7a45169249968282642dce.jpg,dataset_images/left_a490dc2ffb7a45169249968282642dce.jpg,dataset_images/right_a490dc2ffb7a45169249968282642dce.jpg,0.00022577219953806094
dataset_images/center_6b80a7aa8bc8471987696d94d8ee37e4.jpg,dataset_images/left_6b80a7aa8bc8471987696d94d8ee37e4.jpg,dataset_images/right_6b80a7aa8bc8471987696d94d8ee37e4.jpg,7.674964447701785e-05
dataset_images/center_cfc6bc0cf17e4e30a1de235149f73281.jpg,dataset_images/left_cfc6bc0cf17e4e30a1de235149f73281.jpg,dataset_images/right_cfc6bc0cf17e4e30a1de235149f73281.jpg,2.5279164035231612e-05
dataset_images/center_9eb1bce71f404a4fa6fb36ec6324e897.jpg,dataset_images/left_9eb1bce71f404a4fa6fb36ec6324e897.jpg,dataset_images/right_9eb1bce71f404a4fa6fb36ec6324e897.jpg,1.1452802755710151e-05
dataset_images/center_03cd9baa5dc74b6e8a20a4c3459fe179.jpg,dataset_images/left_03cd9baa5dc74b6e8a20a4c3459fe179.jpg,dataset_images/right_03cd9baa5dc74b6e8a20a4c3459fe179.jpg,3.881194651350506e-06
dataset_images/center_88ac195507354342acb17c4ab5f5b8ec.jpg,dataset_images/left_88ac195507354342acb17c4ab5f5b8ec.jpg,dataset_images/right_88ac195507354342acb17c4ab5f5b8ec.jpg,1.2678796477687736e-06
dataset_images/center_2f27927429fb44768d62f410cb89d2d8.jpg,dataset_images/left_2f27927429fb44768d62f410cb89d2d8.jpg,dataset_images/right_2f27927429fb44768d62f410cb89d2d8.jpg,0.05083106151974906
dataset_images/center_e4adb3f04ddf447784150be87f77e8a6.jpg,dataset_images/left_e4adb3f04ddf447784150be87f77e8a6.jpg,dataset_images/right_e4adb3f04ddf447784150be87f77e8a6.jpg,0.16656819352721325
dataset_images/center_967c143fb08f41c7a68f165faa00c499.jpg,dataset_images/left_967c143fb08f41c7a68f165faa00c499.jpg,dataset_images/right_967c143fb08f41c7a68f165faa00c499.jpg,0.28314606372645645
dataset_images/center_06b38e57d4a34d378fb9ab7143dbf9ea.jpg,dataset_images/left_06b38e57d4a34d378fb9ab7143dbf9ea.jpg,dataset_images/right_06b38e57d4a34d378fb9ab7143dbf9ea.jpg,0.23413799572704708
dataset_images/center_af2c9de30e42493d9b6de0e4a02653b2.jpg,dataset_images/left_af2c9de30e42493d9b6de0e4a02653b2.jpg,dataset_images/right_af2c9de30e42493d9b6de0e4a02653b2.jpg,0.13186055668717078
dataset_images/center_fc093db008ff4c11bd9a0b811a50d7fa.jpg,dataset_images/left_fc093db008ff4c11bd9a0b811a50d7fa.jpg,dataset_images/right_fc093db008ff4c11bd9a0b811a50d7fa.jpg,0.04460473030654358
dataset_images/center_3f2d083ed7454ecc8d04f0432dceae3e.jpg,dataset_images/left_3f2d083ed7454ecc8d04f0432dceae3e.jpg,dataset_images/right_3f2d083ed7454ecc8d04f0432dceae3e.jpg,0.01812648543492191
dataset_images/center_f1a9e10fc2c64ae68525be2d9b89f8cc.jpg,dataset_images/left_f1a9e10fc2c64ae68525be2d9b89f8cc.jpg,dataset_images/right_f1a9e10fc2c64ae68525be2d9b89f8cc.jpg,0.006469036460231244
dataset_images/center_66428ca3342e47df8a868c511d1e563c.jpg,dataset_images/left_66428ca3342e47df8a868c511d1e563c.jpg,dataset_images/right_66428ca3342e47df8a868c511d1e563c.jpg,0.002348486454340158
dataset_images/center_1bf0b00448a14da6b8b4fc83f591f093.jpg,dataset_images/left_1bf0b00448a14da6b8b4fc83f591f093.jpg,dataset_images/right_1bf0b00448a14da6b8b4fc83f591f093.jpg,0.000986656197278854
dataset_images/center_e034c6b827c7459ea912f03570fe68f4.jpg,dataset_images/left_e034c6b827c7459ea912f03570fe68f4.jpg,dataset_images/right_e034c6b827c7459ea912f03570fe68f4.jpg,0.00033377489207962665
dataset_images/center_73497638ed9741f49cfb770260274889.jpg,dataset_images/left_73497638ed9741f49cfb770260274889.jpg,dataset_images/right_73497638ed9741f49cfb770260274889.jpg,0.00012720751484717073
dataset_images/center_e505c8368fbf49999e572db04ce3a4f8.jpg,dataset_images/left_e505c8368fbf49999e572db04ce3a4f8.jpg,dataset_images/right_e505c8368fbf49999e572db04ce3a4f8.jpg,4.02519416329591e-05
dataset_images/center_aed472be988a41e1bd84daae030d3a15.jpg,dataset_images/left_aed472be988a41e1bd84daae030d3a15.jpg,dataset_images/right_aed472be988a41e1bd84daae030d3a15.jpg,1.7956962102962466e-05
dataset_images/center_54209d5f50fc4b08ad56412aadb76468.jpg,dataset_images/left_54209d5f50fc4b08ad56412aadb76468.jpg,dataset_images/right_54209d5f50fc4b08ad56412aadb76468.jpg,7.121158443018396e-06
dataset_images/center_f0b43d98b28d4ba08bbb24fffe7f0b48.jpg,dataset_images/left_f0b43d98b28d4ba08bbb24fffe7f0b48.jpg,dataset_images/right_f0b43d98b28d4ba08bbb24fffe7f0b48.jpg,1.995773631224237e-06
dataset_images/center_837448dc4e9e448597d01b249458117c.jpg,dataset_images/left_837448dc4e9e448597d01b249458117c.jpg,dataset_images/right_837448dc4e9e448597d01b249458117c.jpg,6.624788384188874e-07
dataset_images/center_751fc8b2aaa849c4a469f47539e86d3f.jpg,dataset_images/left_751fc8b2aaa849c4a469f47539e86d3f.jpg,dataset_images/right_751fc8b2aaa849c4a469f47539e86d3f.jpg,3.134801078498253e-07
dataset_images/center_fa9768a7cfb44db6978c228b53f896cb.jpg,dataset_images/left_fa9768a7cfb44db6978c228b53f896cb.jpg,dataset_images/right_fa9768a7cfb44db6978c228b53f896cb.jpg,1.752779311890379e-07
dataset_images/center_b0a22e7d34f4428bb7063b6c93772bb4.jpg,dataset_images/left_b0a22e7d34f4428bb7063b6c93772bb4.jpg,dataset_images/right_b0a22e7d34f4428bb7063b6c93772bb4.jpg,1.4222517553035331e-08
dataset_images/center_ac1c6f67a54e49509b895250a3d1159d.jpg,dataset_images/left_ac1c6f67a54e49509b895250a3d1159d.jpg,dataset_images/right_ac1c6f67a54e49509b895250a3d1159d.jpg,1.4962409924125677e-08
dataset_images/center_7971c5b158554a8e813f04dbecd15c18.jpg,dataset_images/left_7971c5b158554a8e813f04dbecd15c18.jpg,dataset_images/right_7971c5b158554a8e813f04dbecd15c18.jpg,2.530582227647852e-08
dataset_images/center_8486efe84a9a40bcb94d66573556a4f5.jpg,dataset_images/left_8486efe84a9a40bcb94d66573556a4f5.jpg,dataset_images/right_8486efe84a9a40bcb94d66573556a4f5.jpg,-2.2715394681610578e-08
dataset_images/center_98c90cdd33e344cc994b601a0199b649.jpg,dataset_images/left_98c90cdd33e344cc994b601a0199b649.jpg,dataset_images/right_98c90cdd33e344cc994b601a0199b649.jpg,1.3097796358561068e-08
dataset_images/center_38a6d31580624d1d821b6de2d3e132bf.jpg,dataset_images/left_38a6d31580624d1d821b6de2d3e132bf.jpg,dataset_images/right_38a6d31580624d1d821b6de2d3e132bf.jpg,1.1408370397118861e-08
dataset_images/center_068cc2d49153454e8536954b8c30b359.jpg,dataset_images/left_068cc2d49153454e8536954b8c30b359.jpg,dataset_images/right_068cc2d49153454e8536954b8c30b359.jpg,-2.6176376085164236e-08
dataset_images/center_aa2211f16fc24950b2ae20bac1b4cdcd.jpg,dataset_images/left_aa2211f16fc24950b2ae20bac1b4cdcd.jpg,dataset_images/right_aa2211f16fc24950b2ae20bac1b4cdcd.jpg,1.5701246370186176e-08
dataset_images/center_b632f0a9b6c748b682c8616ec6972e1b.jpg,dataset_images/left_b632f0a9b6c748b682c8616ec6972e1b.jpg,dataset_images/right_b632f0a9b6c748b682c8616ec6972e1b.jpg,2.0250596496617194e-09
dataset_images/center_744a8a86fbc447c09f39f7e886215ad8.jpg,dataset_images/left_744a8a86fbc447c09f39f7e886215ad8.jpg,dataset_images/right_744a8a86fbc447c09f39f7e886215ad8.jpg,-2.5160748068505386e-08
dataset_images/center_5031b31211654a56a89cf78eb98b8992.jpg,dataset_images/left_5031b31211654a56a89cf78eb98b8992.jpg,dataset_images/right_5031b31211654a56a89cf78eb98b8992.jpg,2.501915709086834e-08
dataset_images/center_01c912b861424a96948846ff0014c69c.jpg,dataset_images/left_01c912b861424a96948846ff0014c69c.jpg,dataset_images/right_01c912b861424a96948846ff0014c69c.jpg,-7.853374789763532e-09
dataset_images/center_9e1d099a76bd46afbe36f30527e3c5cd.jpg,dataset_images/left_9e1d099a76bd46afbe36f30527e3c5cd.jpg,dataset_images/right_9e1d099a76bd46afbe36f30527e3c5cd.jpg,0.08228145435443981
dataset_images/center_8c89ac67c2a54360810518cb84071106.jpg,dataset_images/left_8c89ac67c2a54360810518cb84071106.jpg,dataset_images/right_8c89ac67c2a54360810518cb84071106.jpg,0.18242237896721672
dataset_images/center_3ac41e985c2a48cd9c30f4beb214bf2e.jpg,dataset_images/left_3ac41e985c2a48cd9c30f4beb214bf2e.jpg,dataset_images/right_3ac41e985c2a48cd9c30f4beb214bf2e.jpg,0.34431680215351956
dataset_images/center_1f2ac1f17caa41c2b794d39c5c33a0a9.jpg,dataset_images/left_1f2ac1f17caa41c2b794d39c5c33a0a9.jpg,dataset_images/right_1f2ac1f17caa41c2b794d39c5c33a0a9.jpg,0.24589185733146668
dataset_images/center_d730e668bd3c4a948fd3a8e8be892b1e.jpg,dataset_images/left_d730e668bd3c4a948fd3a8e8be892b1e.jpg,dataset_images/right_d730e668bd3c4a948fd3a8e8be892b1e.jpg,0.09091320673684672
dataset_images/center_a587001c41304f40b8840c1fdbf5dbc9.jpg,dataset_images/left_a587001c41304f40b8840c1fdbf5dbc9.jpg,dataset_images/right_a587001c41304f40b8840c1fdbf5dbc9.jpg,0.03449595858421217
dataset_images/center_29edb6006f9d4c4dbe79b394dcd30de4.jpg,dataset_images/left_29edb6006f9d4c4dbe79b394dcd30de4.jpg,dataset_images/right_29edb6006f9d4c4dbe79b394dcd30de4.jpg,0.011331914152655068
dataset_images/center_d8913d800498445fa649a32e09ff5ce7.jpg,dataset_images/left_d8913d800498445fa649a32e09ff5ce7.jpg,dataset_images/right_d8913d800498445fa649a32e09ff5ce7.jpg,0.004442605321004121
dataset_images/center_3c3a5583569d4877bce9e5106943647d.jpg,dataset_images/left_3c3a5583569d4877bce9e5106943647d.jpg,dataset_images/right_3c3a5583569d4877bce9e5106943647d.jpg,0.0015006489824983275
dataset_images/center_bcd0116eff6b44b3bc2231fa3ae15088.jpg,dataset_images/left_bcd0116eff6b44b3bc2231fa3ae15088.jpg,dataset_images/right_bcd0116eff6b44b3bc2231fa3ae15088.jpg,-0.002229724289542129
dataset_images/center_cd134c0eb0664966b26e361c65a04af2.jpg,dataset_images/left_cd134c0eb0664966b26e361c65a04af2.jpg,dataset_images/right_cd134c0eb0664966b26e361c65a04af2.jpg,-0.13380867327749613
dataset_images/center_e5de1170a3d5481e8765eba44e65d7b3.jpg,dataset_images/left_e5de1170a3d5481e8765eba44e65d7b3.jpg,dataset_images/right_e5de1170a3d5481e8765eba44e65d7b3.jpg,-0.19286175315026277
dataset_images/center_62a0d01620904974bcf68e5d3d26ce32.jpg,dataset_images/left_62a0d01620904974bcf68e5d3d26ce32.jpg,dataset_images/right_62a0d01620904974bcf68e5d3d26ce32.jpg,-0.10170940909630656
dataset_images/center_38288fbad6574f1394601947079180f2.jpg,dataset_images/left_38288fbad6574f1394601947079180f2.jpg,dataset_images/right_38288fbad6574f1394601947079180f2.jpg,-0.034637052752861504
dataset_images/center_691727bcc66b45db856e05a91bc30a6f.jpg,dataset_images/left_691727bcc66b45db856e05a91bc30a6f.jpg,dataset_images/right_691727bcc66b45db856e05a91bc30a6f.jpg,-0.014154220147210714
dataset_images/center_264ff7526b674997ba3f7acf14bd3424.jpg,dataset_images/left_264ff7526b674997ba3f7acf14bd3424.jpg,dataset_images/right_264ff7526b674997ba3f7acf14bd3424.jpg,-0.004550498345329004
dataset_images/center_546429a0d15a44bba44f26c881b1bda0.jpg,dataset_images/left_546429a0d15a44bba44f26c881b1bda0.jpg,dataset_images/right_546429a0d15a44bba44f26c881b1bda0.jpg,-0.001816301899310705
dataset_images/center_96666c1dd384448185a148839453a319.jpg,dataset_images/left_96666c1dd384448185a148839453a319.jpg,dataset_images/right_96666c1dd384448185a148839453a319.jpg,-0.0006938044255417877
dataset_images/center_63c3b6d5b5a1446e9ff4bbc4706056db.jpg,dataset_images/left_63c3b6d5b5a1446e9ff4bbc4706056db.jpg,dataset_images/right_63c3b6d5b5a1446e9ff4bbc4706056db.jpg,-0.0002364351494058564
dataset_images/center_cba3928ed40248f29b0aa0d814731bf9.jpg,dataset_images/left_cba3928ed40248f29b0aa0d814731bf9.jpg,dataset_images/right_cba3928ed40248f29b0aa0d814731bf9.jpg,-8.967657136168008e-05
dataset_images/center_c18c0674ed294df9b8662583f2c83b80.jpg,dataset_images/left_c18c0674ed294df9b8662583f2c83b80.jpg,dataset_images/right_c18c0674ed294df9b8662583f2c83b80.jpg,-2.7941978933623144e-05
dataset_images/center_875bd69591f84d6aa64a35fb921252b1.jpg,dataset_images/left_875bd69591f84d6aa64a35fb921252b1.jpg,dataset_images/right_875bd69591f84d6aa64a35fb921252b1.jpg,-1.2582724991408483e-05
dataset_images/center_41b5dc3d7c154152bcae9e209df4a7fa.jpg,dataset_images/left_41b5dc3d7c154152bcae9e209df4a7fa.jpg,dataset_images/right_41b5dc3d7c154152bcae9e209df4a7fa.jpg,-5.121624483312926e-06
